,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
51,prerank,NOTCH_DN.V1_UP,-0.29159284213093395,-1.4168536435091257,0.017241379310344827,0.05208866155157715,0.81,60/164,28.06%,TMEM59L;CCNA1;RRAD;HSPA1A;ATP1B2;GUCA1B;TLX1;HPCAL4;C6orf15;TNNI3;TNS1;MN1;NPTX1;SRGAP2;KCND1;GABRR1;RAG1;YBX2;ESM1;HABP4;ADAMTS1;TPPP;CTF1;CPA2;ABTB2;SPTBN2;NPTXR;BTG2;EFNA3;PPP1R13L;KCNH2;ETNPPL;PRKACA;SSH3;RNF39;TGFB1I1;CHST8;PIAS3;TUBBP5;ANGPT4;LDOC1;FGF16;FKBP9;GTF3C5;DPT;SCTR;RGS2;NR6A1;PROC;UPB1;DAAM2;SETD1A;ANKH;ITPKC;P3H3;KRT18;LMO3;FGF13;STAT2;SCN8A
52,prerank,KRAS.600_UP.V1_DN,-0.29070313565084627,-1.4151399218473413,0.0,0.052065081351689614,0.82,70/247,21.87%,PNMT;TGFB2;CALML5;TM4SF4;CT55;RRAD;NKX6-1;RYR2;KRT4;HYAL4;CD36;CSDC2;HSPB8;FOXI1;TNNI3;GPR173;CALML3;MYL9;CDH16;WNT16;ADRA2B;MX1;CRABP2;KCNMB1;YBX2;SERPING1;TAGLN;PCYT1B;MCHR1;AQP6;CHRM2;PSORS1C1;NR1I3;EPHB6;SPTBN2;HOXC8;PLEKHH3;CADM4;ACTG2;TEX15;SLC6A3;PTPRU;NOS1;RASAL1;CCDC33;MXRA8;PRTN3;KLK7;HLA-DOA;KCNQ3;DDX51;MX2;KCNMB2;PIP5K1C;PPFIA3;FGFR3;BST2;DPYS;NRXN3;DENND1C;ABCG4;ATP6V1B1;CKM;PDE6B;CNR2;CNGB1;DPT;THRB;SYNPO;PCDHGB6
53,prerank,BMI1_DN_MEL18_DN.V1_DN,-0.3098502698203056,-1.4064613725962554,0.016129032258064516,0.05549428104575163,0.87,31/137,14.70%,DIRAS3;SEMA3E;EYA4;CUX2;GPX3;ITGA7;REEP2;ASPHD1;CRLF1;TCEAL2;EFHD1;PENK;SERPINI1;NR2E1;NEFH;EPYC;C1orf54;TMOD1;GAS2;AK1;MIA;NMNAT2;STON1;CLIP3;APOE;TCEA2;PCP4;LY6E;KLF3-AS1;CDH10;ID4
54,prerank,STK33_SKM_UP,0.26346121929321653,1.3938822111227012,0.0,0.11279683377308705,0.71,78/241,25.72%,NAMPT;NFKBIZ;IL15;NBEAL1;IL1B;TMEM71;FGD4;IL1A;EVI5;ERMAP;GPR34;GPR65;CD101;NMNAT1;TFPI2;BCL2A1;MFAP3;MXD1;CYBB;SERAC1;LMBRD2;NFXL1;MIR646HG;GBP3;RNF19B;AFF4;ARL5B;PLCXD2;CD58;CRK;MPEG1;TFEC;CCL4;KCNJ2;FGL2;TMTC3;IRF1;AMMECR1;SIPA1L2;LCOR;MYBPH;TNF;SLC7A11;RNF141;TLR1;P2RY14;SUCNR1;ZNF407;SKIL;ASPH;BTBD7;FNBP1L;SQSTM1;RCBTB2;STAM2;HINT3;ZBTB6;KLF6;FCHO2;ARRDC3;BBS12;ATRX;STX12;CPEB4;ACSL6;THAP1;ZNF675;OLIG1;WDR19;APPL2;KLHL28;CREB5;NLRC4;PLXNB2;BCL3;TMOD2;TRIP11;TP53INP1
55,prerank,KRAS.PROSTATE_UP.V1_DN,-0.31085746078911153,-1.3902373752677708,0.03225806451612903,0.06528611444577831,0.91,28/122,16.20%,KCNQ2;DIRAS3;PTH1R;RRAD;IGFBP3;MUC16;KRT4;POU3F2;KCNJ14;CRY2;CDH16;GPRASP1;PTGIS;C5;YBX2;TAGLN;SERHL;EPHB6;OPCML;BEND5;CADM4;NPHS1;NOS1;OXT;PRTN3;TUBB4A;KDM8;IDUA
56,prerank,WNT_UP.V1_UP,-0.30163371101133524,-1.381520649213359,0.016666666666666666,0.07086274509803922,0.94,69/165,28.66%,CHRNB2;KCNN1;SYT3;MC1R;LTB4R;MYOM1;RNF112;CRMP1;C8G;INSRR;EYA2;RASGRP2;PDYN;A4GALT;STK36;LANCL2;GHRH;POSTN;SEMA5B;CYP2E1;SERPINF1;ADGRB1;DPYSL4;PLAC9;UTS2R;KCNC3;RAD9A;POU1F1;PLA2G6;RETNLB;ISLR;OXT;AP1G2;DBP;DNAJB13;PRL;INHBB;TEF;HS3ST1;IRX3;HOXD3;FGF18;SDC4;TGFB1I1;PKLR;RSPO1;MAPKBP1;THRB;GNMT;ZFP92;HTRA3;CDH5;CFC1;NPY4R;HES5;SETD6;SLN;LCAT;PKIB;UBXN11;DTNB;HOXD10;CHRNA7;SNN;FNTB;GLI1;UTF1;FICD;ENTPD2
57,prerank,NRL_DN.V1_UP,-0.3067339065466032,-1.3728877765586538,0.05,0.07821991541714725,0.94,40/127,22.99%,HAS1;GRIK5;MC1R;KCNJ14;KCNB1;DIRAS1;CSDC2;AQP1;APC2;CDK5R2;NGDN;ATP8A2;RNF207;RHPN1;CNGA1;TCP11;ELAVL3;TRPC1;CTIF;FOXH1;NLGN2;SAMD11;IRF6;NR2E3;SLC24A1;CNOT3;PROSER2;SNTG2;PDE6B;NME4;MLF1;CNGB1;COL19A1;ST3GAL1;DUSP14;PCOLCE;KLHL36;LAD1;RFX2;ZC3H3
58,prerank,MYC_UP.V1_DN,-0.2874624686879298,-1.3679431993717868,0.034482758620689655,0.08235294117647059,0.95,56/154,26.81%,NGFR;REC8;PCDHB4;NTF4;GAMT;GALNTL6;HOXC4;MN1;ANGPTL4;FBXO27;PPM1N;ZNF334;SRGAP2C;AGER;C16orf74;PBX4;MEGF6;MST1L;HIP1;SRGAP2B;MCHR1;KRT80;ZNF467;C1orf54;UTS2R;CLSTN3;IRGC;BANF2;GRID1;PLK5;POGZ;SYT1;SLC6A1;PAK3;MGARP;TRIM56;MICAL1;NRP1;HOXB2;PLEKHG2;SMURF1;PSMC3IP;LMTK3;TGM2;CYP4F29P;LINC00173;ADHFE1;NR6A1;PBX3;BCL9;LYPD3;SPOCD1;TRPM4;MAP3K6;MTMR11;ATXN7L3
59,prerank,PRC1_BMI_UP.V1_DN,-0.2964500085135758,-1.3614495188036408,0.046875,0.08584905660377358,0.97,53/164,25.79%,SHANK1;PADI1;CALML5;GFAP;ITGA7;RND2;PACSIN3;PAGE4;NACAD;LMOD1;GAS1;LHX6;APOBEC3F;ATP8A2;MPPED1;SYN1;FBXO17;PLXNB3;CNGB3;CHRNA3;OPCML;SPTBN2;EFNA5;MIA;PLA1A;CALCA;FES;AP1G2;KCNF1;AANAT;SV2B;LY6G6E;PDGFB;SNTG1;FGFR3;GJC2;EVPL;RNF2;QPRT;FBXL8;LRRC36;LIPE;SPINT1;SLC16A10;HAPLN2;SDK2;DNMT3L;BARX1;PIK3C2G;PCK1;C22orf31;BMI1;TRPM4
60,prerank,HOXA9_DN.V1_DN,0.26715876422195917,1.3547180164264159,0.0,0.14248021108179418,0.82,60/179,28.52%,NDC1;ORC1;NFATC3;GABRA4;HMGCR;EPS8;KCTD20;BRCA2;SSR3;LMAN1;EPB41L2;ELOVL6;NPTX2;GNA13;DCTN4;CSRP3;SERINC5;TBL1XR1;FADS2;GINS1;LPCAT3;RB1;PLK4;TMEM106C;ZNF395;GINS4;ARRB1;MEX3D;HMGCS1;HELLS;CDC6;BFAR;FKBP5;ITGA4;SHMT1;GINS3;PDK1;BCAT1;CDC45;RNASEH2A;CPNE3;CCNK;MSMO1;FANCG;RAB33A;PTER;HSPA6;XK;ATAD2;SLC29A1;TBC1D30;METTL16;FZD6;AGO2;SLC7A2;ARHGAP11A;SLC38A1;GPATCH2L;SOX18;MICB
61,prerank,RAPA_EARLY_UP.V1_UP,-0.29617527475559885,-1.3514451577298439,0.03278688524590164,0.09322803195352215,0.97,45/154,20.03%,GRIN2C;VGF;FABP7;CACNA1C;CHD5;ALOX15;PLA2G5;ATG13;CLK1;IRF7;CDK10;CDH4;CDON;CCDC9;MPPED1;AEBP1;DLX5;SHC3;MATN1;CTSD;SLIT1;PDE1B;COL6A1;SNCG;SCN2B;EFNA5;MPO;RAD9A;TIMP2;PLEKHA6;ITGA5;AVPR2;PPIP5K1;ARHGEF15;NUDCD3;CTSF;NKX2-8;FSCN1;VSIG4;LINC01138;SLC25A42;PDE2A;LDOC1;PRKCG;COL5A2
62,prerank,BCAT_BILD_ET_AL_DN,0.3345149614824449,1.3490568943153791,0.1,0.13522427440633245,0.83,15/45,21.05%,IL1A;SRSF1;PUM1;ANKRD28;LNPEP;SMAD5;TNFAIP3;ATP9B;ZSWIM6;PRKDC;FRYL;GCLM;SMURF2;RIF1;IL1RAP
63,prerank,GCNP_SHH_UP_EARLY.V1_UP,0.27421944593035386,1.3433460089454887,0.030303030303030304,0.13179419525065963,0.84,63/160,26.61%,WFDC21P;MATR3;OXSM;DNAJC3;JMJD8;MAPK14;OXNAD1;TNPO1;SRSF1;ARHGAP8;HLA-B;ZZZ3;PRC1;AFF4;SLC35E1;DHFR;ABCB10;ZNF708;MSH6;ARL5A;CDC23;MYB;RPL39L;KIF1B;MCM5;LBR;LATS1;RHPN2;ANKRD13C;TYMS;CHEK1;VPS4B;COX7B;VHL;PDS5B;UQCC1;SMC2;RYK;CD55;RC3H2;BCKDHA;RLIM;ELOVL2;MCM6;PPP1CB;SEH1L;NABP1;SRSF10;SPDL1;XPO1;PRMT9;CNOT2;CXorf38;MAN1A1;MBTD1;KCNJ4;RRM1;DCPS;HMGCL;CCNJ;DIO1;ATF1;AURKA
64,prerank,SIRNA_EIF4GI_UP,0.3072031132969402,1.3430879050574316,0.0,0.11981290477332694,0.84,27/88,21.18%,MATR3;ASAH1;FCAR;KIF2A;UBE2E1;XPC;NSG1;ADSL;HLA-B;UQCRC2;ATP1A1;SLC25A5;ZFP36L2;SLC25A3;GPR15;IGF2R;GIN1;MRPS30;SAMM50;ECI1;CA2;EIF3K;CTSC;MIA3;CSE1L;ESYT1;DAG1
65,prerank,KRAS.AMP.LUNG_UP.V1_DN,-0.29402786693593574,-1.338838385999437,0.06557377049180328,0.10126559714795008,0.97,31/128,18.50%,SHANK1;KCNN1;SYNGR3;HEY2;SNCB;GRIK5;HDAC7;CRY2;CACNA1F;APC2;ZNF862;CEND1;RAG1;C5;CORO2B;EPYC;CTF1;HOXC11;MMP13;KREMEN2;HOXC8;ABCD1;PLCH2;SNTG1;GNAT3;LILRA4;PPFIA3;CD34;PDCD1;RAPGEF3;POU2F3
66,prerank,CRX_NRL_DN.V1_DN,-0.30335567349296544,-1.3344164512037184,0.019230769230769232,0.10332633053221289,0.98,34/116,19.52%,CAMK2B;TCAM1P;CCKBR;FABP7;GRIK2;CHRNB4;C14orf132;MFNG;RBP7;RGL3;KIF5C;NR4A1;PYGM;FRMD6;RNF25;IL17D;CNGB3;CHRNA3;ABCC9;PLEC;JAM3;GDPD3;PDIA3;TNPO2;INHBB;BAMBI;HS3ST1;ACBD6;NIN;SDC4;ADAT2;SGCE;INPPL1;MYOCD
67,prerank,KRAS.LUNG_UP.V1_UP,-0.30654398275101347,-1.3328118469656411,0.037037037037037035,0.10307877536979704,0.98,38/125,20.53%,SLC16A8;IL23A;NGF;LDB3;DCBLD2;WNT7A;SLC6A11;NELL2;IGSF1;ANGPTL4;RGS4;SIGLEC15;POLM;KIF5C;NKX2-5;CYP4F8;BANK1;OR2B6;CLSTN3;EGFL7;NES;GRIN2A;NPHS1;NDOR1;RNASE1;ZBTB48;ANO1;ADAM8;ADCYAP1R1;PRKG2;NAV3;FABP3;OGDHL;NRP1;SDCCAG8;ZNF821;KCNA5;G0S2
68,prerank,P53_DN.V2_UP,-0.2923085553715921,-1.3298354633435285,0.03333333333333333,0.10437795807978364,0.98,52/130,27.00%,CA3;RND2;MMP17;FCRL2;POU6F1;RGR;ANGPTL4;CDH4;CLCF1;CD5L;KCNK3;KCNMB1;CYP17A1;SYN1;PKD2L1;P2RY11;MMP13;INSL3;ETV5;PPEF1;GP5;AVPR2;SARDH;RIPK4;PRTN3;PIDD1;OSGIN1;CACNG2;TDRKH;EVX1;LRRC32;DPYS;RNF39;CXCL12;SDC4;CHST8;ADAM12;NTRK3;FGF22;INPP5D;RFX2;SLC38A3;RFPL2;HS3ST2;ITM2A;DPF1;WNT3;TNNI3K;NFKBIA;CYP2D6;MPZ;POU2AF1
69,prerank,KRAS.600.LUNG.BREAST_UP.V1_UP,-0.2692792309266096,-1.32292850712375,0.016129032258064516,0.11016949152542373,0.98,69/247,18.90%,SNAP25;IL23A;ALPP;GFAP;NGF;IGFBP3;TAGLN3;SYP;LDB3;DCBLD2;WNT7A;KCNJ14;DYNC1I1;TERT;PPP1R15A;FCRL2;SFRP5;DDIT3;NRCAM;NELL2;ANGPTL4;PTGIS;SIGLEC15;TRAF1;POLM;CCDC181;KIF5C;KRT34;ESM1;GRP;CYP4F8;FAM120C;SLIT2;PLXNB3;AKAP12;OR2B6;S100A5;MIA;GRIN2A;SPHK1;TRIM45;HAO2;MYOC;NPHS1;NDOR1;RNASE1;HAS2;LHB;TFPI;ANO1;LGALS14;ADAM8;PRL;ARHGAP24;KCNH2;OSGIN1;ZP4;WNT1;NAV3;SEMA3A;KIF5A;KCNK7;OGDHL;SNAP91;NPPB;NTRK1;MGLL;PDE2A;STC1
70,prerank,MEK_UP.V1_UP,-0.26864145942648326,-1.3207238013910603,0.034482758620689655,0.11045751633986929,0.98,51/186,20.54%,KRT81;GPX3;APOD;SIX2;FOSL1;CLDN9;KRT7;BCAM;PACSIN3;CRLF1;EPHX1;UPK2;ANGPTL4;FHL1;ARL4C;PTMS;TTC9;PEG10;CYP1B1;SPTBN2;PACS1;ETV5;TIMP2;PTPRU;IGF2BP2;ALDH3A1;TBC1D8;PDLIM7;ALDH1A3;COTL1;LAMC1;GAL;TNFRSF21;LGALSL;AKR1C2;FERMT2;TUBB2A;DBNDD1;EPHA2;SLC2A6;FGFR3;PPP1R13B;TGFB1I1;GCNT1;C1orf115;CHKA;SGCE;ENO2;COL5A2;NME4;RAI2
71,prerank,ESC_V6.5_UP_LATE.V1_DN,-0.2837775492616758,-1.3184277911441222,0.047619047619047616,0.11052716168434587,0.99,72/170,31.38%,ZFP42;PCOLCE2;CRMP1;SPTBN4;TAF1C;DPPA2;RASGRP2;MGP;ANGPTL4;SERPINE1;HES7;BGN;C16orf74;NEFH;GBX2;CBX7;PRX;GGCT;ZMYM3;TIMP1;TMEM79;NPHS1;EXOSC1;MRAS;TCF15;LCK;ERAS;BNIPL;FBXO15;JAM2;INHBB;DDX51;SPP1;FBLN2;HMCES;ACACB;PLK3;SPRY4;PRCC;FOXD3;RRP12;TM4SF1;PSMA8;CRCP;MSRB2;PCOLCE;SEMA4B;SOCS3;GLI2;NOL12;S100A4;VAC14;C16orf89;ZC3H8;CTH;CBY1;NUPR1;AVPI1;GPATCH4;GLI1;GADD45A;GJB3;PDGFC;WDR75;TRMT1L;TLE4;EMP1;TTYH2;DEDD2;ADA;KLK10;GJB5
72,prerank,STK33_UP,0.24695976162047506,1.3168744149981937,0.0,0.1395118733509235,0.91,86/262,26.35%,CXCL1;NAMPT;WNT5A;AQP9;NBEAL1;IL1B;USP53;TMEM71;IL1A;GLCE;GPR34;GPR65;CD101;KBTBD8;TFPI2;BCL2A1;CXCL3;CXCL2;MFAP3;GPRIN3;MMP1;LMBRD2;NFXL1;MIR646HG;GBP3;RNF19B;AFF4;ARL5B;PLCXD2;CRK;MPEG1;TFEC;GFPT1;CCL4;FNDC3A;KCNJ2;FGL2;SIPA1L2;LCOR;VWA5A;TNF;ADAMDEC1;MTMR9;ZEB2;SLC7A11;RNF141;REC114;TLR1;CDKN1B;P2RY14;TREM1;HBP1;ASPH;DOCK4;BTBD7;FNBP1L;SQSTM1;SOS1;STAM2;HINT3;ZBTB6;KLF6;FCHO2;ARRDC3;BBS12;ZBTB18;CACUL1;ABCA1;STX12;CPEB4;THAP1;WDR19;SYNJ1;APPL2;KLHL28;CREB5;SOCS6;NLRC4;MAP4K3;BCL3;CCDC71L;TRIP11;TP53INP1;NKIRAS1;IL6ST;ATXN1
73,prerank,ATM_DN.V1_DN,0.2716436333432695,1.3130274996387563,0.05263157894736842,0.1338035315607875,0.92,28/131,14.19%,RHAG;CCL11;ENTPD7;PMEL;GPR22;DNAH9;GPR65;HS3ST3B1;CXCL3;CYBB;CD69;PCDHB3;PPARGC1A;MS4A2;SMPX;TFEC;TLL2;KCNE1;PLA2G3;LILRA2;CLEC4E;AZI2;CSF2RB;GPSM2;STK17B;PI15;TEX14;TRPC5
74,prerank,PKCA_DN.V1_UP,-0.29289631559490986,-1.3094646370026775,0.05263157894736842,0.11737824161922834,0.99,37/140,17.29%,NECAB2;GFAP;LTB4R;CD36;SPTBN4;GSTA2;EGR4;TCHH;CYP11A1;BSN;GPR155;PACSIN1;GNAO1;KLF15;WNT10A;ORMDL3;TUBB2B;SLC23A2;C3orf62;NR1I3;OAS2;HOXB4;PAQR7;RNASE1;USP27X;NOS1;NXNL2;ELMOD3;PLXNA3;PRODH2;YJEFN3;TUB;SLC7A8;TEF;GSTM1;DBNDD1;KERA
