Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,ALK_DN.V1_DN,-0.37821088734492425,-1.4232318676319513,0.020833333333333332,0.10164128298147763,0.89,30/125,15.26%,PTPRZ1;SEMA3E;KCNJ9;IGFBP6;GABRG2;DOC2A;CRYAB;GRB7;KCNC3;PSORS1C1;PRPH;RPL23AP7;EFHD1;CCDC81;CAMK2A;ANGPTL7;PENK;P2RX2;CASQ2;GCKR;ADCY2;MX1;TIAM1;VAV2;CTF1;GPR162;NMNAT2;HSPA1L;SEMA7A;MIA
prerank,RB_P107_DN.V1_DN,0.26271391730987614,1.4179333000238752,0.0,0.045432634369727644,0.11,32/115,18.37%,PMM2;TDRD7;PPA2;S100A8;GLRX;SRI;C3orf70;PAFAH1B3;S100A9;ELOVL6;GUCA2A;GNG12;LPCAT3;HIGD2A;BIN3;ELOVL1;PANK1;PTPRE;UNC119B;LACTB2;COQ9;SAR1B;TXN2;TLR2;PGD;CBR4;PEX3;COG6;NIPSNAP1;CHAC1;ACP5;MYO1D
prerank,MTOR_UP.N4.V1_UP,0.24486974413366733,1.4178103496340417,0.0,0.040889370932754875,0.11,65/181,23.31%,SLC39A14;LARS2;MIPEP;COQ2;ARL3;ABHD6;SDF2L1;MRPL22;SEC24D;ELOVL6;FKBP11;COX10;BSPRY;RIMS3;SLC31A1;GK;ANXA3;GTF2E2;PLS1;PCCA;APOL6;GPR65;MCPH1;IL7R;HERPUD1;SLC6A9;PYCR1;ETNK1;FAS;PANK3;EIF2B3;CHUK;CNIH4;NANS;GFPT1;IDH3A;CTSG;SAR1B;MSMO1;PIR;MRPL39;PTPRK;RRP9;CEBPG;ULBP1;GALE;NUP155;DOK2;CHAC1;RABEPK;EBNA1BP2;DDN;PCK2;ARG2;OPN3;E2F5;DHCR7;PDXK;ADAM9;LIMA1;ASS1;YRDC;ISOC2;PTS;SLC7A11
prerank,CTIP_DN.V1_UP,-0.3669616997981103,-1.4144500274591014,0.010752688172043012,0.10834036754162048,0.94,42/116,23.61%,C1orf105;PNMT;PTH1R;KCNIP2;TTR;MYOM1;KCNK2;GRID2;KCNB2;RND2;TERT;TULP1;PCDHA5;DDIT3;UPK1B;SCAND2P;TRAF1;ALPK3;SP140;GNG7;WT1-AS;PKD2L1;KCNS1;SLC17A1;OLFML2B;CD22;ASPA;PER3;PPEF1;SNAI1;ARPIN;EGFL7;FAM153A;INSR;NPPA;SALL2;SLC35G2;RGSL1;COPZ2;OPN1SW;CD34;OXCT2
prerank,PDGF_UP.V1_DN,-0.3815700062775107,-1.4116895872897648,0.021052631578947368,0.10711002592450279,0.94,36/112,20.21%,LRP2;KL;MC1R;CRYAB;OMD;ZNF33B;SLC8A2;ACADL;PLAG1;SCAND2P;SP140;CUBN;ADCY2;TNS2;SMG7-AS1;LTBP1;MSX1;LIMK1;ZNF10;DSC1;CHST15;CYB5R1;BHLHE40;CTNND2;VENTX;ADRB3;KIAA1217;BPGM;AOX1;COL4A5;ATP4B;INE1;TACSTD2;DUSP10;RAD9A;SLC28A1
prerank,KRAS.PROSTATE_UP.V1_UP,-0.36346792002716166,-1.4091431725832595,0.020833333333333332,0.10375880971025843,0.94,58/122,34.08%,CAMK2B;ANKRD34C;COL26A1;CX3CL1;IL1RL2;SYNPO2;MLXIPL;REEP2;CNGB3;MMP17;SYT5;TWIST1;ANGPTL4;CDH4;POPDC2;VEGFC;ZEB1;CHRNA3;MMP11;RFPL3S;CR2;ETV5;BANK1;TUBA8;ARHGAP24;KANSL1L;NXPH3;KHDC1;APOBEC3G;NES;KREMEN2;JAM2;FOXH1;MYOC;IDI2-AS1;PCDHA2;FEZ1;CNTN5;PLCH2;LRRC15;TGFBR1;DNM1;FGF22;FABP3;KRT36;KIAA1549L;HABP2;SV2C;TEX12;PDK4;NOL4;PADI3;LMO1;TEC;FSD1;RGS13;NPY4R;AICDA
prerank,CTIP_DN.V1_DN,-0.36155836376849293,-1.402757859655696,0.021739130434782608,0.10245441324532946,0.95,35/114,22.45%,PTPRZ1;CCNA1;NRIP2;CAMKV;CX3CL1;WNT16;BCAM;REEP2;INSL3;KCNH7;ACOXL;CDH16;ALX4;MAGEL2;HIP1;RUNX3;PSORS1C2;TTLL3;CEP162;ABI3BP;CTF1;SACS;CHST15;SLC3A1;CYBRD1;HLA-DOB;MAPK11;DDAH2;RGS11;ANO1;CDKN1C;NLGN3;PLEKHH3;KCNC1;DIP2C
prerank,MYC_UP.V1_DN,-0.3661854367670922,-1.4026652825344827,0.0,0.09851385888973987,0.95,45/154,17.54%,NGFR;REC8;PCDHB4;NTF4;SRGAP2C;GALNTL6;MN1;SLC6A1;HOXC4;GAMT;SRGAP2B;PPM1N;ZNF334;FBXO27;POGZ;ANGPTL4;PLK5;AGER;RUSC1-AS1;BANF2;PAK3;HIP1;PRRT2;KATNAL1;NRP1;MEGF6;MCHR1;MST1L;VAMP1;PBX4;C16orf74;ADHFE1;PLEKHG2;C1orf54;CLSTN3;KRT80;IRGC;ZNF467;PBX3;UTS2R;ZNF789;SYT1;GRID1;BCO2;TRIM56
prerank,NOTCH_DN.V1_UP,-0.35253916407853003,-1.3987288379571727,0.0,0.097500341822973,0.95,62/163,31.20%,CCNA1;TMEM59L;HSPA1A;RRAD;DGKI;ATP1B2;TNS1;GUCA1B;SRGAP2;HPCAL4;UPB1;KCND1;TLX1;MN1;RAG1;NPTX1;TNNI3;C6orf15;ANGPTL7;RUNX2;ESM1;YBX2;ANGPT4;ETNPPL;ADAMTS1;GABRR1;CTF1;BTG2;TPPP;HABP4;CPA2;NPTXR;SPTBN2;ABTB2;LMO3;EFNA3;RNF39;PRKACA;STAT2;PPP1R13L;PIAS3;SCN8A;KCNH2;TGFBR1;FGF16;FGF13;LDOC1;RGS2;TENM1;TTC21B;SSH3;TUBBP5;ZNF671;CDKAL1;PRKG1;CDKL1;NR6A1;TGFB1I1;DAAM2;ANKH;SLC9A7;DPT
prerank,BRCA1_DN.V1_DN,-0.36177824916383783,-1.3935441150314603,0.020833333333333332,0.10195891199079475,0.96,31/120,16.71%,KCNQ2;SUSD5;TCF7L1;HAND1;LRRC17;MEOX2;ITGB1BP2;FGF9;AURKC;COLQ;BMPR1B;HAO2;XCL1;GREB1L;CTDSP1;DPYSL3;EFNA5;GDF5;CYTH3;OLFML2B;LYVE1;DPY19L1P1;ASPA;PDLIM3;SLC3A1;SNAI1;MX2;EXOC6B;EXD3;C1orf116;CHD2
