Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KRAS.AMP.LUNG_UP.V1_UP,-0.2961721252666769,-1.0888305020886913,0.2608695652173913,0.7569345208965449,1.0,36/122,21.85%,SEMA3E;DOCK3;NOVA1;DUSP9;NGF;DYNC1I1;VENTX;SOX12;DLX5;TTLL3;GABRR1;GCKR;TUBA8;PAGE4;NPHS1;CRYBA1;NDOR1;OPN1SW;MYOZ1;CSN2;HSPA1L;LENEP;CYP3A7;GRP;FCRL2;CLSTN3;CELA2B;SDCCAG8;ST8SIA2;MCF2L;RBM12B-AS1;KCNC1;SPP1;PRKG2;GABRR2;EFNA3
prerank,IL21_UP.V1_DN,-0.2932137326881667,-1.0833327662010046,0.3125,0.7707346729809292,1.0,49/169,26.98%,AP3B2;SPTBN4;DOC2A;LRP2BP;ASPHD1;TNNI3;F11;SCAND2P;NRXN1;GUCA1B;KCNS1;PRB3;PCDH9;KLHDC8A;CD72;SP4;CNTN2;BCL2L10;MIR600HG;CYP46A1;POU1F1;PHKG1;MAB21L1;PDE6B;USP27X;SLC17A1;FES;CYP3A5;KRT85;CIDEA;MEOX2;SLC17A4;EFNA5;PTGDS;PRKG2;LPA;LRP5L;DIRAS2;NACAD;POU5F1P4;OSGIN1;KCNC4;GCNT4;IL12A;ADTRP;SLC22A7;NAT8B;CEL;ZNF358
prerank,KRAS.LUNG_UP.V1_DN,-0.302257000925553,-1.0805577454044253,0.3163265306122449,0.7695099362697392,1.0,40/128,26.28%,HEY2;KRT4;KRT16;CACNA1F;CDH16;ADD2;KRT15;IVL;WNT16;PSORS1C1;NGFR;SOX30;ZNF862;SLC39A2;TGM1;RAG1;CALML3;PDE6B;TSC22D4;KLK7;SLC3A1;ATAT1;DHX58;SPTBN2;RHCG;AKAP6;IGFBP2;SCARF1;CDKN1C;SH3GL3;COL19A1;CHRM5;TRHDE;SH3BP1;PROC;CYP2C18;ZC2HC1C;LMO1;HTR1B;FMO2
prerank,LEF1_UP.V1_UP,-0.2894638289770877,-1.0778675440618208,0.336734693877551,0.7684599741172121,1.0,83/183,36.28%,HEY2;RGCC;PCSK1N;PCSK5;HSPA1A;FOSL1;KRT76;IGFBP6;KRT81;CDKN2A;FGF9;ARHGAP4;PAX6;MIA;FBXO17;NMNAT2;RUNX3;ISYNA1;DLL3;SLC2A3;APOBEC3G;SLC43A3;SLC35G2;TULP2;OBSL1;GNAL;DBN1;HOXB2;FJX1;SERPINE1;TH;EGR2;TUBB2B;WWC2;PRPH;LCK;S100A2;PTGDS;CTH;TCEA2;SH2D2A;CHST10;HAS2;FNBP1;FOXG1;PARVB;NES;RRAGD;SCN5A;EN2;ANO1;NTSR1;VIM;NELL2;TM4SF5;CCND2;ELK3;CRABP2;CARD9;RPP25;STC2;CST7;MAP1B;PMEPA1;S100A4;NRIP3;ARC;ZNF236;EMP3;ZFPM2;ARID3B;TREML2;BMP7;AKAP12;RAI2;RAMP2;PRPS1;PLTP;LOXL1;FLNC;PLEKHO1;FGF13;WT1
prerank,GCNP_SHH_UP_LATE.V1_DN,-0.2941205265345574,-1.0774952903778148,0.35714285714285715,0.7561397670549085,1.0,55/170,32.22%,GRB7;SLC30A3;PPFIA4;PTH1R;GRIN2C;ART5;DLG4;CX3CL1;ANKRD33B;AGER;F8A1;SLC25A45;DLX5;EEPD1;TGFB3;FRRS1;GJB6;ZFYVE19;DHODH;TNNC1;IRF9;PDCD7;GP1BA;WIPI2;NUDT1;PUS1;PTPN18;VEGFC;STX1A;ITGA7;AMOTL2;SLC25A47;PAK4;SLC11A1;MED12;S100A13;TCEA2;RMDN3;WNK2;MIIP;PIP5K1A;SAT1;RBBP6;DPPA5;PEMT;SERPINF1;PPM1M;COX6A2;PTPRU;SELL;SNX21;CLCN6;LYSMD1;EYA1;ZNHIT2
prerank,LTE2_UP.V1_DN,0.19167291673854941,1.0727890741755846,0.3333333333333333,0.47823691460055096,0.9,48/185,19.34%,IL24;TFPI2;MTMR6;TDRD7;NPY1R;EPB41L2;CDK8;HSPA13;ANXA3;PSMB9;LGR4;KLF4;MOCOS;NRIP1;GART;NAV2;DDX60;CASP8;IFITM1;NUP160;OAS1;CEBPG;PLSCR1;SYTL2;SLC16A7;RNF6;TAP1;CRABP1;ELF4;LTN1;PTPRK;CHD1;CBFA2T3;UBE2L6;AMMECR1;IFIT5;CBLL1;FTO;SLC24A3;TAF12;SLC1A1;DNAJB14;RPS6KA3;NCBP1;CSTF2T;COL9A3;JMJD1C;NFIL3
prerank,MYC_UP.V1_UP,-0.2771171156714101,-1.0671811836211318,0.3673469387755102,0.7883111480865226,1.0,61/163,33.10%,SLC6A15;CCDC78;PRR3;PCOLCE2;AHSA1;C5orf46;IPO4;PLD6;LHX6;MMP16;SLC29A4;WDR83;P2RX5;HSPBAP1;DLL3;TMEM132B;DPP7;QSOX2;KLRG2;IL17D;TRMT1;PUS1;GLS2;SLC25A25-AS1;CAPS;TOP1MT;LRRC61;ECE2;MPHOSPH10;TSFM;QTRT1;FAM216A;USE1;PCDHB18P;CHKA;TSSC4;NFIA-AS1;TAF4B;HSPE1;GLRX5;LAS1L;DGKD;SMYD5;CFAP70;RRP15;SLC25A22;RRP12;ALG3;SLC27A2;TDRD10;ICAM5;EEF1E1;PPRC1;UNG;VPS9D1;ZNF667;DIS3L;RPP40;DENND2D;NOC4L;DCAF4
prerank,SNF5_DN.V1_DN,-0.2784930846195243,-1.058873696922301,0.3645833333333333,0.8146948069007794,1.0,52/148,30.13%,PTPRZ1;CELF4;ENO3;FABP4;SLC1A6;RRAD;MYH3;PCOLCE2;CDKN2A;RIMKLB;EBF2;LTB4R2;IVL;CRMP1;UCHL1;P2RX5;PDZK1;GPX3;TPD52L1;CDH10;IZUMO1R;ATP8A2;RGS16;PTPRVP;OLR1;TRO;FOXD1;ITGA7;CHRNB1;NPR3;SMIM10L1;PRKG2;CTH;EFNA3;RCAN2;SLCO3A1;SPEG;FAH;KNG1;FOXG1;MALAT1;ESR1;TRAPPC6A;CD99L2;CNTN1;FLT4;DNAJA4;HOXB9;PANX1;ANGPTL4;TMEM176A;STMN4
prerank,CYCLIN_D1_KE_.V1_UP,-0.2757834587892173,-1.0559051421975836,0.37373737373737376,0.8140226060014919,1.0,40/180,19.66%,NTN3;HSF4;TPTEP1;ZIC1;PHKG2;CDKN2A;MAT1A;PDE4C;TRAF1;PCGF2;HOXC5;NFE2;THOC1;MARK3;BATF;ADRA2B;KLC1;LTBR;DTNA;COX17;APOC1;TROAP;CHRNB4;PLCB2;HSPA1B;PKN1;RGS3;BRF1;CYP2E1;PIGC;DUSP5;SLC6A3;ASNS;CELA2B;PRPH;RASSF7;CDK6;SUPT5H;S100A2;SLN
prerank,TGFB_UP.V1_UP,0.18677527712103612,1.0557571306243978,0.0,0.5399541634835753,0.91,30/180,11.17%,IL11;MED18;WNT4;CKMT2;HRH1;FOXF2;FGB;MMD;F2RL1;YIPF5;PKIA;ETS2;LEMD3;FAT4;KLF4;SLC7A6;TBPL1;CD1E;TBC1D2B;KLF7;LRP12;RNF19B;SLC26A2;EDN1;SMURF2;SLCO2A1;ELL2;HCAR3;SSBP3;DPY19L1
prerank,GCNP_SHH_UP_LATE.V1_UP,0.17994512379670533,1.0491001626749799,0.2,0.5567346938775509,0.94,48/169,20.06%,GALNT3;HIGD1A;SSX2IP;TM9SF3;CDC25C;CCR2;AARD;SACM1L;SLC7A6;MYB;LBR;GART;SRSF1;SMC4;CLIC4;YTHDF3;RRM2;THOP1;MIS18BP1;COIL;NAA15;TNFSF10;RRM1;VPS4B;FTSJ3;GNL3;CHEK1;DIDO1;CDCA7;NPM1;MCM4;ABCE1;TNFSF11;DLGAP5;SLC29A1;CDK1;LLGL2;MBD2;MCM6;MCM5;P2RY2;RYK;FMR1NB;HSPB2;AURKA;MOB1A;KIF2C;CD5
prerank,RAPA_EARLY_UP.V1_DN,-0.28558109114786195,-1.0464138790282562,0.35353535353535354,0.846301362136552,1.0,43/170,22.52%,KRT4;HSPA1A;PAX2;MROH5;FOXI1;ARHGAP4;GPR12;CRMP1;THOC1;CYP2A7;SNAPC4;FLOT1;KISS1;CCDC85B;TROAP;PRH2;ZNF3;CRY2;CHKB;NUMA1;TNN;HDAC6;IL11RA;RNF167;LHB;TH;F10;SF3A2;NHLH1;LMNA;GALNS;PLXND1;SNTA1;SPRR1B;DUSP14;PRELP;IGFBP3;EIF4EBP1;COL9A2;PHYHIP;SNTB1;FAM182B;GRM2
prerank,RELA_DN.V1_DN,-0.28050692077753864,-1.0334521612788015,0.4020618556701031,0.890199667221298,1.0,42/125,30.30%,ATP6V0A4;OXT;TRAF1;HAS1;IDUA;CALY;TNNI3;UTS2;MMP16;BMPR1B;NFE2;MYOM1;CLCN1;DNMT3A;GCNT1;HOXD3;CUBN;KLK7;TACR3;HRC;PKLR;VEGFC;GSTM1;SPINK2;GNMT;KLF8;SPRY4;SEMA3A;C7;SLC12A5;PSD;CXCL10;SLC9A5;NPL;RFX2;SLC22A18AS;CYTIP;STAG3;C1orf21;CST1;TMEM176A;CHIT1
prerank,AKT_UP_MTOR_DN.V1_DN,-0.2823884001254686,-1.0321094416119296,0.4270833333333333,0.8812198248820272,1.0,46/179,22.08%,JPH3;PRKRIP1;TULP3;SLC22A12;VPS33B;AQP5;MLXIPL;CDH16;LANCL2;SFRP5;GNA14;S1PR3;POLM;ISYNA1;ZC3HC1;RNF25;CAV2;RTKN;TNFRSF19;MSX1;TBCE;BCS1L;ITPKB;RTN1;KRT6B;C11orf71;PARP2;TACR3;IBSP;MSRB2;MERTK;KCNAB3;TYMP;GATAD2B;MEPE;CHST12;NDRG4;HPGD;BEX4;CDPF1;GNMT;ADHFE1;RGS19;CADM3;ESR2;KRBA1
prerank,CAHOY_ASTROCYTIC,-0.29361391104618406,-1.0235462307486165,0.4175824175824176,0.905329826633031,1.0,21/98,19.32%,SCG3;HEY2;SEMA3E;GRIN2C;SLC6A11;ABHD1;BMPR1B;IL17RD;COLGALT2;TNFRSF19;SYPL2;PHKG1;PAK3;MERTK;FGFR3;ASNS;THRSP;VEGFA;SLC46A1;SLC27A1;DNAI1
prerank,NOTCH_DN.V1_DN,-0.26441031490960837,-1.0172219794783113,0.41237113402061853,0.9189129229062674,1.0,56/164,27.77%,KCNN1;PPFIA4;DOC2A;NSUN6;SP140;CCDC81;KLHL12;CNGB3;LHX6;SUSD4;CRMP1;CPNE6;IFI30;AIPL1;VN1R1;CRHR2;CR2;ACADL;FSTL3;PHKG1;SH3TC1;KLF15;SHC2;PTCRA;PKD2L1;SERPINE1;MRM1;CLSTN3;CHST1;TUBB2B;CAPN10;LY6G6E;ITGA7;ITGA9;ZFP37;AMOTL2;LINC01140;SLN;SPRY4;KRT9;NOTCH3;MYO1A;GNAT3;SEMG2;RAB3IL1;SAMD4B;UTF1;C3orf18;ADTRP;MAGEC3;DCLK2;ID4;CEL;LRP4;HES1;PPIEL
prerank,ESC_V6.5_UP_LATE.V1_DN,-0.27534148389464286,-1.0166150326807994,0.4639175257731959,0.9069571547420966,1.0,59/168,31.81%,ZFP42;SPTBN4;HES7;PCOLCE2;TAF1C;CRMP1;C16orf74;FBXO15;ZMYM3;GGCT;TGM1;NPHS1;RASGRP2;EXOSC1;ERAS;ZNF428;DDX51;TIMP1;TMEM79;MSRB2;SERPINE1;NOL12;NUPR1;PTCD1;BGN;TCF15;DPPA2;LCK;CRCP;PRX;SPRY4;ADA;SPP1;PSMA8;MGP;CTH;PRCC;HMCES;WDR75;CBY1;ECH1;KAT6B;VAC14;ZC3H8;SEMA4B;DEDD2;BNIPL;RRP12;INHBB;ANGPTL4;SLC27A2;PRADC1;ACACB;BDH1;TRMT1L;RPP25;S100A4;CBX7;DDX4
prerank,PKCA_DN.V1_UP,-0.2819776461193701,-1.015562834155361,0.4631578947368421,0.8980570843466017,1.0,42/143,26.21%,NECAB2;LTB4R;SPTBN4;BSN;GPR155;GSTA2;YJEFN3;TET1;C3orf62;OAS2;UPB1;HOXB4;SLC23A2;CYP11A1;WNT10A;EGR4;ORMDL3;PSMC3IP;USP27X;KLF15;ELMOD3;NR1I3;PACSIN1;CD36;PRODH2;TYMP;PLXNA3;GSTM1;TUBB2B;DIO1;LEAP2;ADA;PTGDS;NXNL2;TREH;PHKA1;AGXT;PAQR7;TUB;NRG4;ADRA1A;ZNF865
prerank,CSR_EARLY_UP.V1_DN,-0.27617193049263844,-1.014877823347545,0.43157894736842106,0.8881561034639237,1.0,54/122,35.18%,ANKZF1;RABGAP1;NPHP3;CDRT4;ACCS;SIX1;PRRT2;ACBD4;ZNF467;PAN2;ALDH1A1;LDB1;MAB21L1;ADAMTSL4;ACYP1;ELMOD3;MPPE1;ZNF33A;YEATS2;TRIM56;DCP1B;APBB3;ALDH1L2;CKB;SLC9A7;STAT2;UBN2;NSUN5P2;PMS2P1;SAG;ATF7IP;CIRBP;ASPA;DXO;LRIG2;POLL;GSDMB;RNF20;GFRA1;STX16;XAF1;IP6K2;NR1H3;STC2;NMT2;ABCC10;ALDH3B2;EIF4EBP3;SIX5;RAPGEF3;AMT;ZFYVE1;ZNF226;GDF5
prerank,LTE2_UP.V1_UP,0.17813239000146278,1.0119046777272807,0.5,0.7224386724386723,0.99,29/180,10.00%,ASRGL1;SERPINA1;SLC12A2;RLN2;EPAS1;CD302;KIF13B;AQP3;PBK;C4orf19;ACOX1;BACE2;MICAL3;RPS6KA5;CREB3L2;HMGCS1;SEC23A;GCLM;PLCB4;SDCBP;ASPH;RAB27A;CEACAM6;IGFBP5;SLC26A2;EDN1;ALDH4A1;NUDT4;SORL1
prerank,PKCA_DN.V1_DN,-0.2717124501328662,-1.0107958110016346,0.43157894736842106,0.8913800382447165,1.0,27/144,17.25%,MC1R;DLG4;HES7;CENPT;SLC46A2;PCDHB15;KCNIP2;FXYD4;HOXC8;CA3;ADAM11;SLC10A2;ADGRB1;ZDHHC1;GAS2;CD19;APOC1;SEMA6C;WDR5;GABBR1;TNNI2;BATF3;APOF;CHST1;GATAD2B;CABYR;FABP6
prerank,YAP1_UP,0.2332334448147095,1.0105162738416373,0.5,0.7094419094419093,0.99,11/41,16.20%,FAM167A;RPN2;SNX7;FAF2;SAMSN1;SIAE;C8orf48;COX8A;NRAS;ARHGEF10;PTPMT1
prerank,JAK2_DN.V1_UP,-0.26454030141283186,-1.0032125418591118,0.5208333333333334,0.9068415386121171,1.0,36/164,18.56%,GRM4;TLX1;SNCB;FOXE3;GPR52;PXDC1;GRID2;PLSCR2;PRDM12;KRTAP5-9;DMP1;ADGRB1;RAB17;PCDHB12;CYP2B7P;TUBA8;DUOX1;KISS1;TGM1;HCRTR1;AFF3;PHF14;EGR4;LBX1;SPRR1A;CLCNKB;CYP1B1;DMD;KRT85;CIDEA;TYMP;FOXD1;AKAP6;HOXD12;C9;MATN4
prerank,SRC_UP.V1_DN,-0.26871231022971276,-1.0013678245107613,0.47474747474747475,0.9005859798885913,1.0,50/156,27.38%,RARA;KCNMB3;CSAD;UTS2R;IVL;WASH3P;WT1-AS;GALNTL6;S1PR3;SPDYE1;PIK3C2G;IRGC;IFITM10;MEGF6;GJB6;ZNF789;PRR19;SNX32;ZNF3;MN1;PTBP2;PAK3;SYT1;CAPN12;PCDHB4;HOXB2;NOL12;TTC14;GDPD3;FAM153A;MIR17HG;ZNF782;EIF3CL;ST8SIA2;SPRR1B;ADA;SLC2A6;CDK11B;ARSJ;PCDH19;MCM3;SLC12A5;TRIM73;MGARP;IFI6;ZNF721;COQ4;GRID1;NRP1;LFNG
prerank,CRX_NRL_DN.V1_DN,-0.27770622094223674,-1.0006101265494827,0.5212765957446809,0.8905158069883528,1.0,31/117,25.04%,CCKBR;TCAM1P;GRIK2;FABP7;KIF5C;CAMK2B;CNGB3;NIN;ADAT2;RNF25;RGL3;MFNG;CHRNB4;ABCC9;NR4A1;HES5;IL17D;ACBD6;GDPD3;PLEC;C11orf52;INPPL1;HS3ST1;TNPO2;U2AF1;INSM2;RASGRF2;PDIA3;ATOH7;BAMBI;RBP7
prerank,TBK1.DF_UP,0.2286713548187269,1.0,1.0,0.6546583850931676,0.99,78/273,19.34%,IL1A;CXCL8;TEX2;RHOBTB1;ITGAV;VAMP3;TMED5;PTHLH;PAQR3;RLN2;UBA3;TIMP4;CDK8;CXCL2;TNFAIP3;NT5C2;PLEKHF2;NFKB1;CCDC68;TNFAIP1;IGSF3;GOLPH3L;CASP7;TTC33;PPP3CC;TBPL1;PKNOX1;ZFYVE16;TRIM36;SNCA;RB1;FKBP1B;IQCK;GALNT10;TMEM50A;GINS1;ZC3H12A;LRP12;LANCL1;TRAK2;TUBA1A;STX12;ATP11B;NUDT4;KCTD14;TMEM104;DPY19L1;RNF38;ARIH2;CIAPIN1;TNFRSF10B;ADGRE5;MINPP1;S100A8;HSPA2;IL1R1;SNX11;OSTM1;LAPTM4A;SLC39A6;ATP10D;TMEM184B;LIPG;CHD9;RGS20;OPN3;CCNJL;SLC37A1;GCC2;SNX10;RNGTT;CNNM4;FZD6;SLC33A1;ZDHHC6;CCDC6;SNAP23;NFIL3
prerank,TBK1.DF_DN,0.3451521951136013,1.0,1.0,0.6546583850931676,0.99,119/273,24.73%,ERAP1;SLC39A8;GALNT3;GALNT7;AGFG1;CHMP2B;IDE;PLEKHA2;ZC2HC1A;PANK3;DSN1;ZNF395;ITCH;DNAJC3;UBXN8;IL1RN;COPS4;PSMB9;DCK;CCNE2;NRIP1;HMGCS1;LIMS1;CDC27;CXADR;PSMB8;ANKFY1;GNPDA1;ROCK2;ETNK1;CLEC16A;DSC3;DNAJC16;ZCCHC10;KLF7;DDX60;RCC1;GTPBP8;ARFGEF2;NME6;ZZZ3;SNTB2;ITGA2;HOOK1;DKK1;PRKD3;SLC26A2;HNRNPA0;SMC5;MPHOSPH9;SMURF2;GOLGA4;ELL2;LSM14A;TFAM;MFSD6;KLF5;ZNF557;MIS18BP1;CLOCK;NAA15;CAMK2N1;UBXN4;AFF4;ERLIN2;SLC22A5;CD2AP;TRIM23;GNAI3;CRK;UGGT1;SMAD5;GOLT1B;AMMECR1;SPDL1;SLC35A5;SMG1;RPS6KB1;PRKRA;PLEKHA1;ATP6AP2;ZNF654;TTI1;DNAJB14;YTHDF2;SOWAHC;KIF3A;NSMAF;LETM1;GTF2A1;CDR2;MSH2;KCTD3;KATNBL1;AP1AR;MYO6;KPNA6;IL1RL1;TBK1;SMARCA2;RPAP3;APPL1;GNE;ATP2B1;FOS;SERPINE2;FNBP1L;PAFAH1B3;NEK1;CUL5;HIPK2;VRK1;RALA;EHF;CCNG2;ANKRD11;NCOA3;RRN3;EXOC5
prerank,VEGF_A_UP.V1_DN,0.32556785515107944,1.0,1.0,0.6546583850931676,0.99,55/188,15.18%,PTPRD;RAB3B;SLC4A7;HMMR;ADAM9;CPA3;TRIM25;MFAP3;IL6;BCL10;PSD3;MAD2L1;CCNB1;DDX21;PTPRE;POP1;TGFBI;DHFR;CEBPZ;NBN;NUDT21;CDC27;ITGB3;BUB1;AMD1;SLC30A9;PLK4;SMC4;ASPH;CYB561D2;GABBR2;ITGA2;FKBP5;DKK1;RP2;ACADM;RRM2;AMPH;MAPK6;BIRC5;RNF6;TFAM;DBF4;RECQL;IPO5;BAK1;CTNNAL1;CSE1L;SEL1L;ARHGAP29;MT1X;MCM4;PRPF40A;DLGAP5;MPHOSPH6
prerank,HOXA9_DN.V1_DN,0.24912806515407476,1.0,1.0,0.6546583850931676,0.99,30/179,10.16%,NPTX2;GABRA4;NDC1;ORC1;HMGCR;EPS8;KCTD20;NFATC3;SSR3;NPY;ZNF395;EPB41L2;BFAR;GNA13;ELOVL6;LMAN1;HMGCS1;FADS2;LPCAT3;MSMO1;BRCA2;RB1;PLK4;GINS1;FKBP5;HSPA6;ARRB1;CPNE3;SERINC5;TMEM106C
prerank,P53_DN.V1_UP,0.16145123020833654,1.0,1.0,0.6546583850931676,0.99,44/184,18.27%,AGR2;S100P;HAPLN1;MMP1;PRDX2;BCL10;USP1;BIRC2;CFB;TGFBI;SH3GLB1;CXADR;RBP1;GPSM2;CDH13;CD24;ITGA2;DKK1;RP2;CEACAM6;NEBL;AMPH;KLF5;CPE;AREG;EDIL3;UGT8;ELF4;VASP;CRIM1;CNN3;IRF1;RNF11;TOX3;PITX1;SYNJ2;CDH11;LRRC42;ENPP4;ADORA2B;DSC2;SPINT2;LSR;PPARG
prerank,CAMP_UP.V1_UP,0.18090770838558598,1.0,1.0,0.6546583850931676,0.99,34/187,12.08%,PXK;CXCL8;TFPI2;XIST;SSR3;GLRX;AHCYL1;P4HB;MAD2L1;ATP1A1;RCHY1;POLR3H;WIPI1;TGFBI;LIMS1;SEC13;ACSL4;TMED9;SRPK1;TRIM2;IFITM1;FBXO42;PRIM1;SESN2;DIP2B;CEBPG;PLSCR1;SLC25A5;EARS2;PIGS;COG6;CRABP1;CLOCK;MAEA
prerank,MTOR_UP.N4.V1_UP,0.258284794254697,1.0,1.0,0.6546583850931676,0.99,41/182,12.64%,SLC39A14;SEC24D;ADAM9;CTSG;MIPEP;LARS2;ARL3;ABHD6;PANK3;HERPUD1;ELOVL6;COQ2;RIMS3;IL7R;GFPT1;ANXA3;PCCA;APOL6;SLC31A1;GK;MCPH1;CHUK;MSMO1;FKBP11;ETNK1;MRPL22;FAS;ITPR1;GTF2E2;COX10;CLIC4;PLS1;PIR;SLC6A9;CEBPG;GPR65;SDF2L1;ARG2;BSPRY;ULBP1;PTPRK
prerank,ERBB2_UP.V1_DN,0.21817486260180094,1.0,1.0,0.6546583850931676,0.99,60/188,21.56%,MSMB;DEPDC1;TFPI2;ADAM9;TMED5;NPEPPS;NPY1R;MAD2L1;HSPA13;ECT2;ANXA3;CEBPZ;HS2ST1;MYB;ERI2;NRIP1;STIL;DDX60;NCAPG;PLK4;MAP4K3;OAS1;SLC26A2;GOLGA4;TRMT61B;ARMT1;DBF4;FBXO5;RECQL;RMI1;NAA15;CBR4;LTN1;CHD1;ARHGAP29;UBA6;CPOX;SMARCA5;SMAD7;TAF2;IFIT5;ATF1;MBNL2;ATP8B1;RNF138;DNAJB14;MYC;NOC3L;SLC7A2;C2CD5;COL9A3;MSH2;KCTD3;RPRD1A;ICE1;USP16;PRKAR2B;EIF2S3;GREB1;RPAP3
prerank,RAF_UP.V1_UP,0.2278924698321491,1.0,1.0,0.6546583850931676,0.99,46/184,14.29%,ERAP1;TFPI2;S100P;GLRX;ABHD6;BLNK;ARHGAP26;MICAL2;EPAS1;CAST;C4orf19;ACOX1;VTN;BACE2;PSMB9;IMPA2;KLF6;CREB3L2;TBC1D2B;GCLM;PSMB10;ACSL4;NAV2;SDCBP;ASPH;ACSL1;GABBR2;FCHSD2;L1CAM;CCR1;CD44;CERK;STS;NTAN1;UGT8;KCTD12;CAMK2N1;NFE2L3;SGPP1;CRIM1;S100A8;HSPA2;XYLT1;S100A9;QPCT;LAIR2
prerank,RAPA_EARLY_UP.V1_UP,-0.2692432453978169,-0.9998986908325262,0.5257731958762887,0.8809261559372876,1.0,35/156,21.62%,VGF;GRIN2C;MPPED1;FABP7;ALOX15;LINC01138;CDK10;MPO;IRF7;DLX5;CACNA1C;MATN1;CLK1;PDE1B;PPIP5K1;SHC3;ATG13;RAD9A;CTSD;CHD5;HOXD10;CDH4;NRL;VSIG4;FSCN1;PLEKHA6;EFNA5;FAM50A;HPGD;GAS8;CCDC9;PLA2G5;PTGDR;NUDCD3;NKX2-8
prerank,ESC_J1_UP_LATE.V1_DN,-0.26466897427430225,-0.9917227314893423,0.5656565656565656,0.9019828064337218,1.0,49/158,30.39%,DOC2A;PTCH2;VPS33B;PCOLCE2;AMH;MSANTD2;CRMP1;TET1;NGFR;NAPSA;TGM1;NPHS1;RASGRP2;TBCE;TMEM121;DHODH;SLC4A3;EXOSC1;ERAS;MSRB2;GAP43;VEGFC;TUBB2B;TCF15;LCK;CRCP;GNG3;SPRY4;PSMA8;TRPS1;WDR75;CIRBP;BMS1;ECH1;PIK3R4;FGF18;SMARCD3;INTS6;RRP12;PASK;MRPL18;PHLDA2;NXF1;ANGPTL4;NAA10;SLC27A2;ACACB;ZFP62;RPP25
prerank,RB_P107_DN.V1_UP,0.2459289325041084,0.9849797956887056,1.0,0.7178226029289859,0.99,41/127,21.94%,HMGN2;CCNF;MAD2L1;CENPK;DHFR;CCNE2;GMNN;ETHE1;PRIM1;GTSE1;SAMD10;RRM2;CDC25B;PRDX4;PCNA;CA2;DNA2;RRM1;TCFL5;DUSP1;RFC3;NXT1;CHAF1B;GINS4;SLBP;CDH11;MRGPRF;SRPX2;MCM6;ASF1B;ACTG2;MCM5;SI;TMEM45B;DCLRE1A;DYNLT1;ANAPC11;KHDRBS3;TEK;TYRP1;PAQR4
prerank,CORDENONSI_YAP_CONSERVED_SIGNATURE,0.2186631013182235,0.9711077039040578,0.5454545454545454,0.7531926406926408,0.99,12/53,13.14%,HMMR;EMP2;HEXB;ECT2;SH2D4A;COL4A3;CDC20;DDAH1;BIRC5;SHCBP1;DUSP1;CRIM1
prerank,BCAT.100_UP.V1_DN,-0.33660882519173163,-0.9699533686106383,0.5256410256410257,0.971763955052082,1.0,4/26,10.55%,DOCK3;AMH;TTR;SERGEF
prerank,PRC2_EZH2_UP.V1_UP,0.1879896764296661,0.9698634250051241,0.5,0.7460376358335542,0.99,29/183,9.83%,MMP10;CXCL8;IL13RA2;CRCT1;AFP;PTHLH;EPHB2;MAN2A1;OTUB2;KCNA2;F2RL1;CCR3;TBXAS1;PKIA;CCDC68;VWA5A;NR3C2;KLF4;CDCP1;IDS;POPDC3;CDH13;PAMR1;IL33;ITGA2;L1CAM;EREG;EDN1;PIR
prerank,E2F3_UP.V1_UP,-0.2612026756843815,-0.9697634980107959,0.5729166666666666,0.9592930701083779,1.0,57/179,29.46%,SLC6A2;CYP26A1;HEY2;SYNGR3;PCOLCE2;FGF9;GKAP1;TAS2R38;SYN1;NPAS1;TLCD1;CDK5R1;ANKRD18A;TMEM121;SHANK3;SLC4A3;HEY1;KISS1R;EML6;PYGO1;TIAM1;LEF1;TPPP;NPTX1;FAXC;FGFR3;PEG10;FOXD1;CHST1;EGR2;LIN7B;SAMD11;ARRDC2;PLXND1;ZIC2;CDKN1C;MNX1;HPGD;SBK1;EMC9;NFIA-AS1;FAM43B;L3MBTL3;ENO2;RRAGD;GPR137C;MAP6D1;LRP4;CD83;SAMD1;RTN4RL1;INHBB;TSHZ1;SMAD6;ZNF483;HRK;SLC27A2
prerank,JNK_DN.V1_UP,-0.26067364724555,-0.9697137345333696,0.6060606060606061,0.9467820299500831,1.0,26/170,11.18%,PPFIA4;RRAD;PRR3;C8G;MMP17;GHRH;EYA2;F11;CRMP1;SLC6A1;ABL2;KRT34;DDIT3;KCNS1;RUNX3;EFHD1;MYOM1;HOXC4;TGM1;OR2B6;ACADL;SHC3;ABCD1;PHKG1;TNNC1;LINC00667
prerank,ATF2_S_UP.V1_UP,-0.2569446710901893,-0.9693015038936845,0.47959183673469385,0.9357036518083895,1.0,48/177,26.43%,ZFR2;ATP2B2;SYNGR3;PCSK1N;ASB4;RSPH6A;KRT81;CCDC81;UPP1;FOXM1;LHX6;ASIC4;GNA14;LHX2;SLC13A4;TTR;KCNB1;PAGE4;OR2B6;FGFBP1;LRRC17;NLGN1;ADAMTSL4;CUBN;HOXD10;POMT2;FSD1;PAX1;RGS11;STEAP1B;PCNT;FOXH1;HTR2B;RHPN1-AS1;PTGDS;ARHGAP22;GSG1;ARSJ;C1orf115;ANGPTL3;SLC13A3;LAS1L;SLCO1B1;FOXG1;MAGEC3;UGT2A1;COQ4;DDX6
